
#69.0028
#Le conseil d’administration d’EDF en date du 25 mai 2005 a décidé, à compter du 1er juillet 2005, la mise à l’arrêt définitif de la centrale thermique de Loire-sur-Rhône.
17	ont	avoir	AUX	BN	O	19	aux:tense
18	été	être	AUX	IN	O	19	aux:pass
19	envoyés	envoyer	VERB	EN	O	10	conj
20	sur	sur	ADP	O	O	22	case
21	la	le	DET	BO	O	22	det
22	plate	plate	NOUN	EO	O	19	obl:mod
23	-	-	NOUN	O	O	24	case
24	forme	forme	NOUN	O	O	22	nmod
25	de	de	ADP	O	O	26	case
26	recyclage	recyclage	NOUN	O	BI	24	nmod
27	de	de	ADP	O	II	28	case
28	Fillot	Fillot	PROPN	IO	EI	26	nmod
29	TP	TP	PROPN	EO	EI	28	flat:name
30	.	.	PUNCT	O	O	10	punct


#Le reste (fractions issues du criblage et inférieures à 40 mm ou mailles terreuses) n'était pas valorisable.
1	Le	le	DET	O	O	2	det
2	reste	reste	NOUN	O	O	20	nsubj
3	(	(	PUNCT	O	O	2	punct
4	fractions	fraction	NOUN	O	O	2	appos
5	issues	issu	ADJ	O	O	4	amod
6	du	de	ADP	O	O	7	case
7	criblage	criblage	NOUN	BA	O	5	obl:arg
8	et	et	CCONJ	O	O	9	cc
9	inférieures	inférieur	ADJ	O	O	5	conj
10	à	à	ADP	O	O	12	case
11	40	40	NUM	O	O	12	nummod
12	mm	millimètre	NOUN	O	O	9	obl:arg
13	ou	ou	CCONJ	O	O	14	cc
14	mailles	maille	NOUN	O	O	12	conj
15	terreuses	terreux	ADJ	O	O	14	amod
16	)	)	PUNCT	O	O	2	punct
17	n'	n'	ADV	O	O	20	advmod
18	était	être	AUX	O	O	20	cop
19	pas	pas	ADV	O	O	20	advmod
20	valorisable	valorisable	ADJ	O	O	20	ROOT
21	.	.	PUNCT	O	O	20	punct


#Parmi ces 14 800 m3, 8 200 m3 environ respectaient les seuils inertes et  6 600 m3 environ ne les respectaient pas.
1	Parmi	parmi	ADP	O	O	5	case
2	ces	ce	DET	O	O	5	det
3	14	14	DET	O	O	5	amod
4	800	800	DET	O	O	5	det
5	m3	m3	NOUN	O	O	11	obl:mod
6	,	,	PUNCT	O	O	11	punct
7	8	8	NUM	O	O	9	det
8	200	200	DET	O	O	9	det
9	m3	m3	NOUN	O	O	11	nsubj
10	environ	environ	ADV	O	O	9	dep
11	respectaient	respecter	VERB	O	O	11	ROOT
12	les	le	DET	O	O	13	det
13	seuils	seuil	NOUN	O	O	11	obj
14	inertes	inerte	ADJ	O	O	13	amod
15	et	et	CCONJ	O	O	23	cc
16	 	 	SPACE	O	O	23	dep
17	6	6	NUM	O	O	19	det
18	600	600	DET	O	O	19	det
19	m3	m3	NOUN	O	O	23	nsubj
20	environ	environ	ADV	O	O	19	dep
21	ne	ne	ADV	O	O	23	advmod
22	les	le	PRON	O	O	23	obj
23	respectaient	respecter	VERB	O	O	11	conj
24	pas	pas	ADV	O	O	23	advmod
25	.	.	PUNCT	O	O	11	punct


#10 500 tonnes de déchets inertes non valorisables, soit 5 300 m3 environ ont été envoyés en ISDI, et 1 600 m3 de déchets inertes non valorisables ont été remis en place sur le site, à l'emplacement du futur parking de la halte ferroviaire.
1	10	10	DET	O	O	3	det
2	500	500	DET	O	O	3	det
3	tonnes	tonne	NOUN	O	O	3	ROOT
4	de	de	ADP	O	O	5	case
5	déchets	déchet	NOUN	O	O	3	nmod
6	inertes	inerte	ADJ	O	O	5	amod
7	non	non	ADV	O	O	8	advmod
8	valorisables	valorisable	ADJ	O	ES	5	amod
9	,	,	PUNCT	O	O	5	punct
10	soit	soit	ADV	O	O	13	advmod
11	5	5	NUM	O	O	13	det
12	300	300	DET	O	O	13	det
13	m3	m3	NOUN	O	O	17	nsubj:pass
14	environ	environ	ADV	O	O	13	amod
15	ont	avoir	AUX	BN	O	17	aux:tense
16	été	être	AUX	IN	O	17	aux:pass
17	envoyés	envoyer	VERB	EN	O	3	acl:relcl
18	en	en	ADP	O	O	19	case
19	ISDI	ISDI	PROPN	O	O	17	obl:mod
20	,	,	PUNCT	O	O	17	punct
21	et	et	CCONJ	O	O	32	cc
22	1	1	DET	O	O	24	det
23	600	600	DET	O	O	24	det
24	m3	m3	NOUN	O	O	32	nsubj:pass
25	de	de	ADP	O	O	26	case
26	déchets	déchet	NOUN	O	O	24	nmod
27	inertes	inerte	ADJ	O	O	26	amod
28	non	non	ADV	O	O	29	advmod
29	valorisables	valorisable	ADJ	O	O	26	amod
30	ont	avoir	AUX	BN	O	32	aux:tense
31	été	être	AUX	IN	O	32	aux:pass
32	remis	remettre	VERB	IN	O	17	conj
33	en	en	ADP	IN	O	34	case
34	place	place	NOUN	EN	O	32	obl:arg
35	sur	sur	ADP	BL	O	37	case
36	le	le	DET	BO	O	37	det
37	site	site	NOUN	EO	O	32	obl:mod
38	,	,	PUNCT	O	O	32	punct
39	à	à	ADP	BL	O	41	case
40	l'	le	DET	IL	O	41	det
41	emplacement	emplacement	NOUN	IL	O	32	obl:mod
42	du	de	ADP	IL	O	44	case
43	futur	futur	ADJ	IL	O	44	amod
44	parking	parking	NOUN	IL	O	41	nmod
45	de	de	ADP	IL	O	47	case
46	la	le	DET	BO	O	47	det
47	halte	halte	NOUN	IO	O	44	nmod
48	ferroviaire	ferroviaire	ADJ	EO	O	47	amod
49	.	.	PUNCT	O	O	3	punct


#Les déchets non inertes de la partie sud du site, ainsi que les remblais non valorisables enlevés sur l'emplacement de la voie d'accès à la halte (mailles 1 à 5) qui présentaient des teneurs en BTEX toutefois inférieures au seuil inerte ont été stockés sur place sous forme d'un merlon séparatif entre la partie sud du site qui est rétrocédée et la partie nord qui continue d'être exploitée par Fillot TP.
1	Les	le	DET	BO	BU	2	det
2	déchets	déchet	NOUN	IO	IU	49	nsubj:pass
3	non	non	ADV	O	IU	4	advmod
4	inertes	inerte	ADJ	O	EU	2	amod
5	de	de	ADP	O	O	7	case
6	la	le	DET	BO	O	7	det
7	partie	partie	NOUN	IO	O	2	nmod
8	sud	sud	NUM	IO	O	7	nmod
9	du	de	ADP	IO	O	10	case
10	site	site	NOUN	EO	O	7	nmod
11	,	,	PUNCT	O	O	2	punct
12	ainsi	ainsi	ADV	O	O	15	cc
13	que	que	SCONJ	O	O	12	fixed
14	les	le	DET	O	O	15	det
15	remblais	remblai	NOUN	O	O	2	conj
16	non	non	ADV	O	O	17	advmod
17	valorisables	valorisable	ADJ	O	O	15	amod
18	enlevés	enlever	VERB	BN	O	15	acl
19	sur	sur	ADP	BL	O	21	case
20	l'	le	DET	IL	O	21	det
21	emplacement	emplacement	NOUN	IL	O	18	obl:mod
22	de	de	ADP	IL	O	24	case
23	la	le	DET	IL	O	24	det
24	voie	voie	NOUN	IL	O	21	nmod
25	d'	de	ADP	IL	O	26	case
26	accès	accès	NOUN	IL	O	24	nmod
27	à	à	ADP	IL	O	29	case
28	la	le	DET	IL	O	29	det
29	halte	halte	NOUN	EL	O	26	nmod
30	(	(	PUNCT	O	O	15	punct
31	mailles	maille	NOUN	O	O	15	appos
32	1	1	NUM	O	O	31	nummod
33	à	à	ADP	O	O	34	case
34	5	5	NUM	O	O	32	nmod
35	)	)	PUNCT	O	O	15	punct
36	qui	qui	PRON	O	O	37	nsubj
37	présentaient	présenter	VERB	O	O	15	acl:relcl
38	des	un	DET	O	O	39	det
39	teneurs	teneur	NOUN	O	O	37	obj
40	en	en	ADP	O	O	41	case
41	BTEX	BTEX	PROPN	O	BS	39	nmod
42	toutefois	toutefois	ADV	O	O	43	advmod
43	inférieures	inférieur	ADJ	O	O	39	amod
44	au	au	ADP	O	O	45	case
45	seuil	seuil	NOUN	O	O	43	obl:arg
46	inerte	inerte	ADJ	O	O	45	amod
47	ont	avoir	AUX	BN	O	49	aux:tense
48	été	être	AUX	IN	O	49	aux:pass
49	stockés	stocker	VERB	IN	O	49	ROOT
50	sur	sur	ADP	IN	O	51	case
51	place	place	NOUN	EN	O	49	obl:mod
52	sous	sous	ADP	O	O	53	case
53	forme	forme	NOUN	O	O	49	obl:mod
54	d'	de	ADP	O	O	56	case
55	un	un	DET	O	O	56	det
56	merlon	merlon	NOUN	O	O	53	nmod
57	séparatif	séparatif	ADJ	O	O	56	amod
58	entre	entre	ADP	O	O	60	case
59	la	le	DET	BO	O	60	det
60	partie	partie	NOUN	IO	O	56	nmod
61	sud	sud	NUM	IO	O	60	amod
62	du	de	ADP	IO	O	63	case
63	site	site	NOUN	EO	O	60	nmod
64	qui	qui	PRON	O	O	66	nsubj:pass
65	est	être	AUX	BN	O	66	aux:pass
66	rétrocédée	rétrocéder	VERB	BN	O	60	acl:relcl
67	et	et	CCONJ	O	O	69	cc
68	la	le	DET	BO	O	69	det
69	partie	partie	NOUN	IO	O	60	conj
70	nord	nord	ADJ	EO	O	69	amod
71	qui	qui	PRON	O	O	72	nsubj
72	continue	continue	VERB	BN	O	69	acl:relcl
73	d'	de	ADP	BN	O	75	mark
74	être	être	AUX	BN	O	75	aux:pass
75	exploitée	exploiter	VERB	EN	O	72	xcomp
76	par	par	ADP	O	O	77	case
77	Fillot	Fillot	PROPN	IO	EI	75	obl:agent
78	TP	TP	PROPN	EO	EI	77	flat:name
79	.	.	PUNCT	O	O	49	punct


#Les terres des mailles 1 à 5 ont été confinées par précaution dans un géotextile(« papillote »), lui-même recouvert d'un grillage avertisseur orange, puis des terres du site.
1	Les	le	DET	BO	O	2	det
2	terres	terre	NOUN	IO	O	10	nsubj:pass
3	des	de	ADP	IO	O	4	case
4	mailles	maille	NOUN	EO	O	2	nmod
5	1	1	NUM	O	O	4	nummod
6	à	à	ADP	O	O	7	case
7	5	5	NUM	O	O	5	nmod
8	ont	avoir	AUX	BN	O	10	aux:tense
9	été	être	AUX	IN	O	10	aux:pass
10	confinées	confiner	VERB	EN	O	10	ROOT
11	par	par	ADP	BO	O	12	case
12	précaution	précaution	NOUN	EO	O	10	obl:mod
13	dans	dans	ADP	O	O	15	case
14	un	un	DET	BO	O	15	det
15	géotextile	géotextile	NOUN	EO	O	10	obl:mod
16	(	(	PUNCT	O	O	15	punct
17	«	«	PUNCT	O	O	18	punct
18	 	 	SPACE	O	O	10	dep
19	papillote	papillote	NOUN	O	O	19	ROOT
20	 	 	SPACE	O	O	19	dep
21	»	»	PUNCT	O	O	20	punct
22	)	)	PUNCT	O	O	21	punct
23	,	,	PUNCT	O	O	24	punct
24	lui-même	lui-même	PRON	O	O	19	dep
25	recouvert	recouvrir	VERB	O	O	24	acl
26	d'	de	ADP	O	O	28	case
27	un	un	DET	O	O	28	det
28	grillage	grillage	NOUN	O	O	25	obl:arg
29	avertisseur	avertisseur	ADJ	O	O	28	amod
30	orange	orange	ADJ	O	O	28	amod
31	,	,	PUNCT	O	O	28	punct
32	puis	puis	CCONJ	O	O	34	cc
33	des	de	ADP	O	O	34	case
34	terres	terre	NOUN	O	O	28	conj
35	du	de	ADP	O	O	36	case
36	site	site	NOUN	O	O	34	nmod
37	.	.	PUNCT	O	O	24	punct


#Par ailleurs ce merlon doit recevoir également les terres des terrassements destinés aux bassins de recueil des eaux pluviales de la halte ferroviaire.
1	Par	par	ADP	O	O	2	case
2	ailleurs	ailleurs	ADV	O	O	5	obl:mod
3	ce	ce	DET	BO	O	4	det
4	merlon	merlon	NOUN	EO	O	5	nsubj
5	doit	devoir	VERB	BR	O	5	ROOT
6	recevoir	recevoir	VERB	IR	O	5	xcomp
7	également	également	ADV	ER	O	6	advmod
8	les	le	DET	BO	O	9	det
9	terres	terre	NOUN	IO	O	6	obj
10	des	de	ADP	IO	O	11	case
11	terrassements	terrassement	NOUN	IO	O	9	nmod
12	destinés	destiner	VERB	BR	O	11	acl
13	aux	à	ADP	ER	O	14	case
14	bassins	bassin	NOUN	EO	O	12	obl:arg
15	de	de	ADP	O	O	16	case
16	recueil	recueil	NOUN	O	O	14	nmod
17	des	de	ADP	O	O	18	case
18	eaux	eau	NOUN	O	O	16	nmod
19	pluviales	pluvial	ADJ	O	O	18	amod
20	de	de	ADP	O	O	22	case
21	la	le	DET	BO	O	22	det
22	halte	halte	NOUN	IO	O	16	nmod
23	ferroviaire	ferroviaire	ADJ	EO	O	22	amod
24	.	.	PUNCT	O	O	5	punct


#Son volume final sera compris entre 7900 m3 et 9200 m3, selon le volume de ces derniers terrassements.
1	Son	son	DET	BO	O	2	det
2	volume	volume	NOUN	EO	O	5	nsubj:pass
3	final	final	ADJ	EO	O	2	amod
4	sera	être	AUX	O	O	5	aux:pass
5	compris	comprendre	VERB	O	O	5	ROOT
6	entre	entre	ADP	O	O	8	case
7	7900	7900	NUM	O	O	8	nummod
8	m3	m3	NOUN	O	O	5	obl:arg
9	et	et	CCONJ	O	O	11	cc
10	9200	9200	NUM	O	O	11	nummod
11	m3	m3	PUNCT	O	O	8	conj
12	,	,	PUNCT	O	O	5	punct
13	selon	selon	ADP	O	O	15	case
14	le	le	DET	O	O	15	det
15	volume	volume	NOUN	O	O	5	obl:mod
16	de	de	ADP	O	O	19	case
17	ces	ce	DET	BN	O	19	det
18	derniers	dernier	ADJ	IN	O	19	amod
19	terrassements	terrassement	NOUN	EN	O	15	nmod
20	.	.	PUNCT	O	O	5	punct


#Le volume des matériaux de la « papillotte » est de 1300 m3.
1	Le	le	DET	O	O	2	det
2	volume	volume	NOUN	O	O	8	nsubj
3	des	de	ADP	O	O	4	case
4	matériaux	matériau	NOUN	O	O	2	nmod
5	de	de	ADP	O	O	2	flat:name
6	la	le	DET	O	O	7	det
7	«	«	PUNCT	O	O	8	punct
8	 	 	SPACE	EO	O	8	dep
9	papillotte	papillotte	NOUN	EO	O	14	nsubj
10	 	 	SPACE	O	O	9	dep
11	»	»	PUNCT	O	O	10	punct
12	est	être	AUX	O	O	14	cop
13	de	de	ADP	O	O	14	case
14	 	 	SPACE	BO	O	14	dep
15	1300	1300	NUM	BO	O	16	nummod
16	m3	m3	PUNCT	EO	O	16	ROOT
17	.	.	PUNCT	EO	O	16	punct


#Des analyses ciblées sur les paramètres HAP, HCT et BTEX ont été réalisées par échantillonnage dans chaque maille après terrassement, en fond de forme.
1	Des	un	DET	O	O	2	det
2	analyses	analyse	NOUN	O	O	14	nsubj:pass
3	ciblées	cibler	VERB	O	O	2	acl
4	sur	sur	ADP	O	O	6	case
5	les	le	DET	O	O	6	det
6	paramètres	paramètre	NOUN	O	BS	2	nmod
7	HAP	hap	NOUN	O	BS	6	nmod
8	,	,	PUNCT	O	O	9	punct
9	HCT	hct	NOUN	O	BS	7	conj
10	et	et	CCONJ	O	O	11	cc
11	BTEX	BTEX	PROPN	O	BS	7	conj
12	ont	avoir	AUX	BN	O	14	aux:tense
13	été	être	AUX	IN	O	14	aux:pass
14	réalisées	réaliser	VERB	EN	O	14	ROOT
15	par	par	ADP	O	O	16	case
16	échantillonnage	échantillonnage	NOUN	O	O	14	obl:mod
17	dans	dans	ADP	O	O	19	case
18	chaque	chaque	DET	BO	O	19	det
19	maille	maille	NOUN	EO	O	14	obl:mod
20	après	après	ADP	BN	O	21	case
21	terrassement	terrassement	NOUN	EN	O	14	obl:mod
22	,	,	PUNCT	O	O	14	punct
23	en	en	ADP	BL	O	24	case
24	fond	fond	NOUN	IN	O	14	obl:mod
25	de	de	ADP	IN	O	26	case
26	forme	forme	NOUN	EN	O	24	nmod
27	.	.	PUNCT	O	O	14	punct


#Les seuils « inertes » étaient respectés sauf pour la maille 5 où les analyses sur échantillon ont montré un léger dépassement du seuil inerte pour le HAP (69 mg/kg pour seuil à 50 ), ainsi que les mailles 8 et 23/24 pour les HCT (respectivement 740 et 600 mg/kg pour un seuil à 500).
1	Les	le	DET	O	O	2	det
2	seuils	seuil	NOUN	O	O	2	ROOT
3	«	«	PUNCT	O	O	4	punct
4	 	 	SPACE	O	O	2	dep
5	inertes	inerte	ADJ	O	O	6	amod
6	 	 	SPACE	O	O	9	dep
7	»	»	PUNCT	O	O	6	punct
8	étaient	être	AUX	O	O	9	aux:pass
9	respectés	respecter	VERB	O	O	9	ROOT
10	sauf	sauf	ADP	O	O	13	case
11	pour	pour	ADP	O	O	13	case
12	la	le	DET	O	O	13	det
13	maille	maille	NOUN	O	O	9	obl:mod
14	5	5	NUM	O	O	13	nummod
15	où	où	PRON	O	O	21	iobj
16	les	le	DET	O	O	17	det
17	analyses	analyse	NOUN	O	O	21	nsubj
18	sur	sur	ADP	O	O	19	case
19	échantillon	échantillon	NOUN	O	O	17	nmod
20	ont	avoir	AUX	O	O	21	aux:tense
21	montré	montrer	VERB	O	O	13	acl:relcl
22	un	un	DET	O	O	24	det
23	léger	léger	ADJ	O	O	24	amod
24	dépassement	dépassement	NOUN	O	O	21	obj
25	du	de	ADP	O	O	26	case
26	seuil	seuil	NOUN	O	O	24	nmod
27	inerte	inerte	ADJ	O	O	26	amod
28	pour	pour	ADP	O	BS	30	case
29	le	le	DET	O	ES	30	det
30	HAP	hap	NOUN	O	ES	26	nmod
31	(	(	PUNCT	O	O	30	punct
32	69	69	NUM	O	O	33	nummod
33	mg	milligramme	NOUN	O	O	24	nmod
34	/	sur	ADP	O	O	35	case
35	kg	kilogramme	NOUN	O	O	33	nmod
36	pour	pour	ADP	O	O	37	case
37	seuil	seuil	NOUN	O	O	24	nmod
38	à	à	ADP	O	O	39	case
39	50	50	PRON	O	O	37	nmod
40	)	)	PUNCT	O	O	24	punct
41	,	,	PUNCT	O	O	9	punct
42	ainsi	ainsi	ADV	O	O	45	cc
43	que	que	SCONJ	O	O	42	fixed
44	les	le	DET	O	O	45	det
45	mailles	maille	NOUN	O	O	9	conj
46	8	8	NUM	O	O	45	nummod
47	et	et	CCONJ	O	O	48	cc
48	23/24	23/24	NUM	O	O	46	conj
49	pour	pour	ADP	O	BS	51	case
50	les	le	DET	O	ES	51	det
51	HCT	hct	NOUN	O	ES	45	nmod
52	(	(	PUNCT	O	O	45	punct
53	respectivement	respectivement	ADV	O	O	57	advmod
54	740	740	NUM	O	O	57	nummod
55	et	et	CCONJ	O	O	56	cc
56	600	600	NUM	O	O	54	conj
57	mg	milligramme	NOUN	O	O	45	appos
58	/	sur	ADP	O	O	59	case
59	kg	kilogramme	NOUN	O	O	57	nmod
60	pour	pour	ADP	O	O	62	case
61	un	un	DET	O	O	62	det
62	seuil	seuil	NOUN	O	O	45	nmod
63	à	à	ADP	O	O	64	case
64	500	500	PRON	O	O	62	nmod
65	)	)	PUNCT	O	O	9	punct
66	.	.	PUNCT	O	O	9	punct


#Un rapport de Gestion et de Mémoire de réhabilitation a été rédigé par FILLOT TP en date du 13/05/2013, et amendé le 13/02/2014.
1	Un	un	DET	BO	O	2	det
2	rapport	rapport	NOUN	IO	O	12	nsubj:pass
3	de	de	ADP	IO	O	4	case
4	Gestion	gestion	NOUN	EO	O	2	nmod
5	et	et	CCONJ	O	O	7	cc
6	de	de	ADP	O	O	7	case
7	Mémoire	mémoire	NOUN	O	O	4	conj
8	de	de	ADP	O	O	9	case
9	réhabilitation	réhabilitation	NOUN	BN	O	7	nmod
10	a	avoir	AUX	BN	O	12	aux:tense
11	été	être	AUX	IN	O	12	aux:pass
12	rédigé	rédiger	VERB	EN	O	12	ROOT
13	par	par	ADP	O	O	14	case
14	FILLOT	FILLOT	PROPN	BO	EI	12	obl:agent
15	TP	TP	PROPN	EO	EI	14	flat:name
16	en	en	ADP	BT	O	17	case
17	date	date	NOUN	IT	O	12	obl:mod
18	du	de	ADP	IT	O	19	case
19	13/05/2013	13/05/2013	NOUN	IT	O	17	nmod
20	,	,	PUNCT	O	O	12	punct
21	et	et	CCONJ	O	O	22	cc
22	amendé	amender	VERB	EN	O	12	conj
23	le	le	DET	BT	O	24	det
24	13/02/2014	13/02/2014	NUM	IT	O	22	obl:mod
25	.	.	PUNCT	ET	O	12	punct


#Dans ce dossier, l'exploitant propose la mise en place d'un suivi de la qualité de la nappe à fréquence semestrielle.
1	Dans	dans	ADP	O	O	3	case
2	ce	ce	DET	O	O	3	det
3	dossier	dossier	NOUN	O	O	7	obl:mod
4	,	,	PUNCT	O	O	7	punct
5	l'	le	DET	BO	O	6	det
6	exploitant	exploitant	NOUN	EO	O	7	nsubj
7	propose	propose	VERB	O	O	7	ROOT
8	la	le	DET	BN	O	9	det
9	mise	mise	NOUN	IN	O	7	obj
10	en	en	ADP	IN	O	11	case
11	place	place	NOUN	IN	O	9	nmod
12	d'	de	ADP	IN	O	14	case
13	un	un	DET	IN	O	14	det
14	suivi	suivi	NOUN	EN	O	9	nmod
15	de	de	ADP	O	O	17	case
16	la	le	DET	BO	O	17	det
17	qualité	qualité	NOUN	IO	O	14	nmod
18	de	de	ADP	IO	O	20	case
19	la	le	DET	IO	O	20	det
20	nappe	nappe	NOUN	EO	O	17	nmod
21	à	à	ADP	O	O	22	case
22	fréquence	fréquence	NOUN	O	O	20	nmod
23	semestrielle	semestriel	ADJ	O	O	22	amod
24	.	.	PUNCT	O	O	7	punct


#42.0047
#Le site de Montbrison d'une surface d'environ 7860 m² a accueilli une usine fabriquant du gaz à partir de la distillation de la houille.
1	Le	le	DET	BO	O	2	det
2	site	site	NOUN	EO	O	13	nsubj
3	de	de	ADP	O	O	4	case
4	Montbrison	Montbrison	PROPN	EL	O	2	nmod
5	d'	de	ADP	O	O	7	case
6	une	un	DET	O	O	7	det
7	surface	surface	NOUN	O	O	2	nmod
8	d'	de	ADP	O	O	11	case
9	environ	environ	ADV	O	O	11	advmod
10	7860	7860	NUM	O	O	11	nummod
11	m²	m²	NOUN	O	O	7	nmod
12	a	avoir	AUX	BN	O	13	aux:tense
13	accueilli	accueillir	VERB	EN	O	13	ROOT
14	une	un	DET	BO	O	15	det
15	usine	usine	NOUN	EO	O	13	obj
16	fabriquant	fabriquer	VERB	BA	O	15	acl
17	du	de	DET	IA	O	18	det
18	gaz	gaz	NOUN	EA	O	16	obj
19	à	à	ADP	O	O	16	advmod
20	partir	partir	VERB	O	O	19	fixed
21	de	de	ADP	O	O	23	case
22	la	le	DET	BA	O	23	det
23	distillation	distillation	NOUN	IA	O	19	dep
24	de	de	ADP	IA	O	26	case
25	la	le	DET	IA	O	26	det
26	houille	houille	NOUN	EA	O	23	nmod
27	.	.	PUNCT	O	O	13	punct


#Actuellement, il serait utilisé pour les besoins des entreprises EDF et  GdF.
1	Actuellement	actuellement	ADV	O	O	5	advmod
2	,	,	PUNCT	O	O	5	punct
3	il	il	PRON	O	O	5	nsubj:pass
4	serait	être	AUX	O	O	5	aux:pass
5	utilisé	utiliser	VERB	O	O	5	ROOT
6	pour	pour	ADP	O	O	8	case
7	les	le	DET	O	O	8	det
8	besoins	besoin	NOUN	O	O	5	obl:mod
9	des	de	ADP	O	BI	10	case
10	entreprises	entreprise	NOUN	O	II	8	nmod
11	EDF	EDF	PROPN	O	EI	10	nmod
12	et	et	CCONJ	O	O	13	cc
13	 	 	SPACE	O	EI	10	dep
14	GdF.	GdF.	PROPN	O	EI	13	nmod


#Au début des années 1990, le ministre en charge de l’environnement et Gaz de France ont décidé d’assurer une gestion harmonisée et concertée des terrains des anciennes usines à gaz, qui a abouti à la signature, le 25 avril 1996, d’un « protocole d’accord relatif à la maîtrise et au suivi de la réhabilitation des anciens terrains d’usines à gaz », pour une durée de dix ans.
1	Au	au	ADP	BT	O	2	case
2	début	début	NOUN	IT	O	19	obl:mod
3	des	de	ADP	IT	O	4	case
4	années	année	NOUN	IT	O	2	nmod
5	1990	1990	PUNCT	ET	O	4	nummod
6	,	,	PUNCT	ET	O	19	punct
7	le	le	DET	BO	O	8	det
8	ministre	ministre	NOUN	IO	O	19	nsubj
9	en	en	ADP	IO	O	10	case
10	charge	charge	NOUN	IO	O	8	nmod
11	de	de	ADP	IO	O	13	case
12	l’	l’	DET	IO	O	13	det
13	environnement	environnement	NOUN	EO	O	10	nmod
14	et	et	CCONJ	EO	O	15	cc
15	Gaz	Gaz	PROPN	BO	BI	8	conj
16	de	de	ADP	IO	II	17	case
17	France	France	PROPN	EO	EI	15	nmod
18	ont	avoir	AUX	BN	O	19	aux:tense
19	décidé	décider	VERB	EN	O	19	ROOT
20	d’	d’	ADP	BR	O	21	mark
21	assurer	assurer	VERB	BN	O	19	xcomp
22	une	un	DET	IN	O	23	det
23	gestion	gestion	NOUN	EN	O	21	obj
24	harmonisée	harmoniser	VERB	EN	O	23	acl
25	et	et	CCONJ	O	O	26	cc
26	concertée	concerté	ADJ	O	O	24	conj
27	des	de	ADP	O	O	28	case
28	terrains	terrain	NOUN	BO	O	23	nmod
29	des	de	ADP	IO	O	31	case
30	anciennes	ancien	ADJ	IO	O	31	amod
31	usines	usine	NOUN	IO	O	28	nmod
32	à	à	ADP	IO	O	33	case
33	gaz	gaz	NOUN	EO	O	31	nmod
34	,	,	PUNCT	O	O	23	punct
35	qui	qui	PRON	O	O	37	nsubj
36	a	avoir	AUX	BR	O	37	aux:tense
37	abouti	aboutir	VERB	IR	O	23	acl:relcl
38	à	à	ADP	ER	O	40	case
39	la	le	DET	BN	O	40	det
40	signature	signature	NOUN	EN	O	37	obl:arg
41	,	,	PUNCT	O	O	40	punct
42	le	le	DET	BT	O	43	det
43	25	25	NUM	IT	O	40	nmod
44	avril	avril	NOUN	IT	O	43	nmod
45	1996	1996	NUM	ET	O	44	nmod
46	,	,	PUNCT	ET	O	40	punct
47	d’	d’	ADP	O	O	48	case
48	un	un	DET	O	O	50	dep
49	«	«	PUNCT	O	O	50	punct
50	 	 	SPACE	BO	O	19	dep
51	protocole	protocole	NOUN	BO	O	50	obj
52	d’	d’	ADP	IO	O	53	case
53	accord	accord	NOUN	EO	O	51	nmod
54	relatif	relatif	ADJ	BR	O	51	amod
55	à	à	ADP	BO	O	57	case
56	la	le	DET	BO	O	57	det
57	maîtrise	maîtrise	NOUN	EO	O	54	obl:arg
58	et	et	CCONJ	O	O	60	cc
59	au	au	ADP	BO	O	60	case
60	suivi	suivi	NOUN	BO	O	57	conj
61	de	de	ADP	BN	O	63	case
62	la	le	DET	BN	O	63	det
63	réhabilitation	réhabilitation	NOUN	EN	O	60	nmod
64	des	de	ADP	BO	O	66	case
65	anciens	ancien	ADJ	BO	O	66	amod
66	terrains	terrain	NOUN	IO	O	63	nmod
67	d’	d’	ADP	IO	O	68	case
68	usines	usine	NOUN	IO	O	66	nmod
69	à	à	ADP	EO	O	70	case
70	gaz	gaz	NOUN	EO	O	68	nmod
71	 	 	SPACE	O	O	51	dep
72	»	»	PUNCT	O	O	51	punct
73	,	,	PUNCT	O	O	51	punct
74	pour	pour	ADP	IT	O	76	case
75	une	un	DET	IT	O	76	det
76	durée	durée	NOUN	IT	O	51	obl:mod
77	de	de	ADP	IT	O	79	case
78	dix	dix	NUM	IT	O	79	nummod
79	ans	an	NOUN	IT	O	76	nmod
80	.	.	PUNCT	ET	O	51	punct


#Les terrains concernés par le protocole de 1996 sont les 467 sites qui appartenaient alors à Gaz de France.
1	Les	le	DET	BO	O	2	det
2	terrains	terrain	NOUN	EO	O	12	nsubj
3	concernés	concerner	VERB	EO	O	2	acl
4	par	par	ADP	O	O	6	case
5	le	le	DET	BO	O	6	det
6	protocole	protocole	NOUN	EO	O	3	obl:agent
7	de	de	ADP	BT	O	8	case
8	1996	1996	NUM	ET	O	6	nmod
9	sont	être	AUX	O	O	12	cop
10	les	le	DET	O	O	12	det
11	467	467	NUM	BO	O	12	nummod
12	sites	site	NOUN	EO	O	12	ROOT
13	qui	qui	PRON	O	O	14	nsubj
14	appartenaient	appartenir	VERB	O	O	12	acl:relcl
15	alors	alors	ADV	O	O	14	advmod
16	à	à	ADP	O	O	17	case
17	Gaz	Gaz	PROPN	BO	BI	14	obl:arg
18	de	de	ADP	IO	II	19	case
19	France	France	PROPN	EO	EI	17	nmod
20	.	.	PUNCT	O	O	12	punct


